,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
3272,33,Travel_Rarely,Research & Development,3,4,Life Sciences,3273,Male,4,Manufacturing Director,Married,59020,0.0,12,1,14.0,2,13,3,7
3273,33,Travel_Rarely,Research & Development,23,5,Life Sciences,3274,Male,1,Human Resources,Single,86390,5.0,16,2,6.0,3,3,0,2
3274,47,Travel_Rarely,Research & Development,6,4,Other,3275,Male,2,Manager,Married,63470,1.0,14,0,26.0,2,26,3,0
3275,36,Travel_Rarely,Sales,6,3,Medical,3276,Female,2,Sales Executive,Married,42000,0.0,22,0,10.0,3,9,0,5
3276,29,Travel_Rarely,Research & Development,10,3,Other,3277,Male,1,Research Scientist,Married,34520,1.0,11,0,10.0,3,10,0,7
3277,58,Travel_Rarely,Research & Development,24,3,Other,3278,Female,2,Research Scientist,Single,43170,7.0,17,0,40.0,2,31,13,8
3278,35,Travel_Rarely,Sales,10,4,Marketing,3279,Female,1,Research Scientist,Single,26320,3.0,13,3,7.0,3,2,2,2
3279,42,Travel_Rarely,Sales,15,1,Marketing,3280,Male,2,Laboratory Technician,Married,46680,9.0,18,2,8.0,2,4,0,2
3280,28,Travel_Rarely,Research & Development,19,4,Medical,3281,Female,2,Sales Executive,Single,32040,6.0,16,1,5.0,4,2,2,1
3281,36,Travel_Rarely,Research & Development,2,3,Life Sciences,3282,Male,2,Healthcare Representative,Married,27200,4.0,14,1,8.0,3,5,0,4
3282,32,Travel_Rarely,Research & Development,3,1,Medical,3283,Male,2,Manufacturing Director,Married,171810,1.0,14,0,14.0,2,14,6,8
3283,40,Travel_Frequently,Sales,9,3,Marketing,3284,Male,3,Manufacturing Director,Single,22380,6.0,14,0,10.0,3,1,0,0
3284,30,Travel_Rarely,Research & Development,7,3,Technical Degree,3285,Male,2,Research Director,Single,14830,5.0,13,0,12.0,3,0,0,0
3285,45,Travel_Rarely,Research & Development,10,4,Life Sciences,3286,Male,1,Research Director,Single,56050,1.0,12,2,1.0,2,1,0,0
3286,42,Travel_Rarely,Research & Development,20,2,Medical,3287,Male,2,Sales Representative,Married,72950,1.0,15,0,10.0,3,9,7,8
3287,38,Travel_Frequently,Sales,4,3,Medical,3288,Male,2,Research Scientist,Divorced,23060,2.0,19,1,13.0,5,4,1,2
3288,34,Travel_Frequently,Research & Development,7,4,Life Sciences,3289,Male,3,Laboratory Technician,Single,23480,1.0,14,1,6.0,3,5,1,3
3289,49,Travel_Rarely,Sales,7,2,Life Sciences,3290,Female,2,Healthcare Representative,Married,89980,1.0,14,2,9.0,2,9,7,7
3290,55,Travel_Rarely,Human Resources,16,3,Technical Degree,3291,Male,4,Manufacturing Director,Single,43190,4.0,11,0,12.0,3,9,7,3
3291,43,Travel_Rarely,Research & Development,25,2,Medical,3292,Male,2,Healthcare Representative,Married,61320,6.0,13,0,22.0,3,4,1,0
3292,27,Travel_Rarely,Sales,2,4,Medical,3293,Male,2,Manager,Divorced,33460,1.0,21,1,9.0,2,9,0,8
3293,35,Travel_Rarely,Research & Development,1,3,Medical,3294,Male,1,Research Director,Single,108550,3.0,13,1,17.0,2,8,1,6
3294,28,Travel_Rarely,Sales,1,2,Technical Degree,3295,Female,1,Sales Executive,Married,22310,1.0,12,0,8.0,3,8,7,5
3295,34,Travel_Rarely,Sales,2,5,Life Sciences,3296,Male,4,Research Scientist,Married,23230,0.0,17,0,4.0,2,3,0,2
3296,26,Travel_Frequently,Research & Development,22,4,Other,3297,Female,1,Sales Executive,Married,20240,1.0,23,0,8.0,2,8,1,7
3297,27,Non-Travel,Sales,1,3,Technical Degree,3298,Female,1,Sales Executive,Married,27130,1.0,11,0,0.0,2,0,0,0
3298,51,Travel_Rarely,Sales,16,3,Medical,3299,Male,3,Research Scientist,Married,94390,2.0,15,3,29.0,0,20,4,17
3299,44,Travel_Rarely,Sales,24,5,Medical,3300,Female,1,Sales Executive,Single,25660,9.0,11,1,10.0,3,5,2,3
3300,25,Travel_Rarely,Research & Development,17,3,Medical,3301,Male,1,Laboratory Technician,Single,199260,7.0,11,3,6.0,5,4,0,1
3301,33,Travel_Rarely,Research & Development,8,4,Life Sciences,3302,Male,3,Laboratory Technician,Divorced,24510,1.0,13,1,9.0,3,9,0,8
3302,35,Travel_Rarely,Sales,6,4,Medical,3303,Female,2,Manager,Single,94190,1.0,24,1,6.0,5,6,1,1
3303,36,Travel_Rarely,Sales,10,4,Marketing,3304,Male,3,Manager,Married,86860,1.0,13,0,18.0,2,18,4,11
3304,32,Travel_Rarely,Research & Development,3,4,Medical,3305,Female,4,Sales Executive,Divorced,30380,2.0,20,0,8.0,3,5,0,3
3305,30,Travel_Frequently,Research & Development,4,5,Medical,3306,Male,5,Sales Representative,Divorced,30580,9.0,14,1,10.0,2,5,0,3
3306,53,Travel_Rarely,Sales,6,3,Marketing,3307,Male,4,Sales Executive,Married,23250,7.0,18,1,35.0,1,5,0,4
3307,45,Travel_Rarely,Research & Development,1,5,Technical Degree,3308,Male,2,Healthcare Representative,Divorced,20880,4.0,15,3,18.0,2,5,0,2
3308,32,Travel_Rarely,Sales,10,3,Marketing,3309,Female,1,Human Resources,Married,30720,5.0,12,0,9.0,4,5,1,3
3309,52,Travel_Frequently,Research & Development,1,1,Life Sciences,3310,Male,2,Laboratory Technician,Married,50060,3.0,16,1,31.0,2,9,0,0
3310,37,Travel_Rarely,Sales,24,2,Life Sciences,3311,Female,4,Laboratory Technician,Divorced,42570,4.0,15,0,9.0,2,1,0,0
3311,28,Travel_Rarely,Research & Development,21,4,Life Sciences,3312,Female,1,Healthcare Representative,Divorced,25000,1.0,16,2,6.0,3,5,0,4
3312,22,Travel_Rarely,Research & Development,2,2,Life Sciences,3313,Male,1,Sales Representative,Married,11020,6.0,19,0,4.0,3,2,2,2
3313,44,Travel_Rarely,Research & Development,22,3,Medical,3314,Female,1,Laboratory Technician,Married,104530,2.0,11,1,10.0,2,3,0,2
3314,42,Travel_Frequently,Sales,13,4,Life Sciences,3315,Female,2,Laboratory Technician,Single,22880,5.0,16,1,8.0,4,2,2,2
3315,36,Travel_Rarely,Research & Development,14,3,Other,3316,Male,2,Research Scientist,Married,39290,0.0,24,0,6.0,6,5,0,3
3316,25,Travel_Rarely,Sales,11,3,Life Sciences,3317,Female,1,Laboratory Technician,Married,23110,1.0,11,1,5.0,2,5,0,3
3317,35,Travel_Rarely,Research & Development,9,2,Life Sciences,3318,Female,1,Healthcare Representative,Married,31400,1.0,13,1,17.0,2,17,5,15
3318,35,Travel_Frequently,Sales,8,2,Marketing,3319,Female,1,Laboratory Technician,Divorced,36900,1.0,13,1,10.0,2,10,7,8
3319,32,Non-Travel,Research & Development,21,3,Life Sciences,3320,Male,1,Sales Executive,Divorced,44500,0.0,13,0,4.0,3,3,0,2
3320,25,Travel_Rarely,Sales,5,3,Marketing,3321,Female,4,Research Scientist,Married,27560,1.0,12,2,5.0,2,5,0,3
3321,49,Travel_Rarely,Sales,9,3,Technical Degree,3322,Female,2,Sales Representative,Married,190330,2.0,18,1,7.0,5,4,0,2
3322,24,Non-Travel,Research & Development,2,5,Technical Degree,3323,Male,2,Healthcare Representative,Married,187220,0.0,22,1,6.0,3,5,3,4
3323,32,Travel_Frequently,Research & Development,12,5,Medical,3324,Male,1,Research Scientist,Married,95470,1.0,13,1,10.0,3,10,5,3
3324,38,Travel_Rarely,Sales,22,2,Medical,3325,Male,1,Sales Executive,Married,137340,0.0,13,0,3.0,3,2,1,2
3325,42,Travel_Rarely,Research & Development,18,1,Technical Degree,3326,Female,2,Research Scientist,Married,199990,2.0,23,1,17.0,6,5,1,3
3326,31,Travel_Rarely,Research & Development,16,3,Life Sciences,3327,Female,3,Sales Executive,Married,22790,3.0,12,1,8.0,3,6,0,2
3327,29,Travel_Rarely,Sales,3,3,Marketing,3328,Male,3,Laboratory Technician,Divorced,59160,6.0,12,0,5.0,2,3,0,2
3328,53,Travel_Rarely,Research & Development,9,3,Life Sciences,3329,Male,1,Sales Representative,Married,20890,5.0,16,0,28.0,2,2,2,2
3329,35,Travel_Rarely,Research & Development,1,3,Life Sciences,3330,Male,3,Healthcare Representative,Married,167920,3.0,12,1,16.0,3,13,4,8
3330,37,Travel_Frequently,Research & Development,13,4,Life Sciences,3331,Female,3,Human Resources,Married,35640,5.0,11,0,10.0,1,5,0,0
3331,53,Travel_Rarely,Research & Development,1,1,Medical,3332,Male,1,Sales Executive,Single,44250,6.0,22,1,33.0,2,12,3,8
3332,43,Travel_Frequently,Research & Development,1,3,Medical,3333,Male,1,Laboratory Technician,Married,52650,4.0,11,1,12.0,4,5,2,2
3333,47,Travel_Rarely,Sales,15,4,Marketing,3334,Female,3,Research Director,Married,65530,0.0,15,0,8.0,2,7,7,7
3334,37,Non-Travel,Research & Development,1,5,Medical,3335,Female,2,Research Scientist,Single,62610,1.0,12,0,10.0,1,10,0,9
3335,50,Non-Travel,Research & Development,17,3,Medical,3336,Female,1,Laboratory Technician,Divorced,42980,1.0,20,1,31.0,6,31,14,7
3336,39,Travel_Rarely,Research & Development,1,3,Other,3337,Female,3,Human Resources,Married,68040,8.0,14,1,13.0,3,5,0,4
3337,33,Travel_Rarely,Sales,7,3,Life Sciences,3338,Male,2,Manufacturing Director,Divorced,38150,3.0,11,1,7.0,3,4,0,3
3338,32,Travel_Rarely,Research & Development,9,1,Medical,3339,Female,1,Laboratory Technician,Single,27410,1.0,15,1,1.0,5,1,0,1
3339,29,Travel_Rarely,Research & Development,5,4,Life Sciences,3340,Female,4,Healthcare Representative,Divorced,66730,6.0,12,1,8.0,2,4,0,3
3340,44,Travel_Rarely,Research & Development,26,2,Life Sciences,3341,Male,2,Manufacturing Director,Married,76390,1.0,14,0,8.0,6,8,7,1
3341,28,Travel_Rarely,Sales,24,5,Life Sciences,3342,Female,1,Research Scientist,Single,23280,1.0,11,2,4.0,3,4,0,2
3342,58,Travel_Frequently,Sales,9,2,Technical Degree,3343,Male,1,Sales Executive,Divorced,21530,9.0,11,0,3.0,3,1,0,0
3343,43,Travel_Rarely,Sales,7,4,Marketing,3344,Male,2,Sales Executive,Divorced,48760,4.0,16,2,4.0,4,1,0,0
3344,20,Travel_Rarely,Research & Development,11,3,Medical,3345,Male,2,Sales Executive,Single,93960,1.0,12,0,2.0,6,2,0,2
3345,21,Travel_Rarely,Research & Development,1,3,Medical,3346,Male,2,Sales Executive,Single,104000,1.0,13,1,1.0,2,1,0,0
3346,36,Travel_Rarely,Research & Development,26,4,Medical,3347,Male,1,Laboratory Technician,Married,84740,0.0,14,0,17.0,3,16,4,11
3347,47,Travel_Rarely,Research & Development,2,3,Life Sciences,3348,Male,2,Manufacturing Director,Single,99810,1.0,21,1,3.0,3,3,1,2
3348,22,Travel_Rarely,Research & Development,15,4,Life Sciences,3349,Female,1,Laboratory Technician,Married,124900,0.0,13,0,4.0,3,3,0,2
3349,41,Travel_Rarely,Research & Development,23,3,Life Sciences,3350,Female,2,Sales Executive,Divorced,26570,4.0,11,0,10.0,3,7,1,0
3350,28,Travel_Rarely,Research & Development,10,3,Life Sciences,3351,Female,3,Manager,Divorced,135910,5.0,20,1,6.0,2,2,2,2
3351,39,Travel_Rarely,Research & Development,10,4,Life Sciences,3352,Female,4,Human Resources,Married,66960,7.0,11,0,8.0,3,2,2,2
3352,27,Travel_Rarely,Research & Development,1,3,Medical,3353,Male,1,Research Scientist,Single,20580,1.0,14,1,1.0,5,1,0,0
3353,34,Travel_Rarely,Research & Development,12,2,Technical Degree,3354,Male,2,Human Resources,Divorced,88650,1.0,11,1,1.0,0,1,1,0
3354,42,Travel_Rarely,Sales,11,1,Technical Degree,3355,Male,2,Human Resources,Single,59400,7.0,16,0,10.0,2,5,0,3
3355,33,Travel_Rarely,Sales,2,3,Marketing,3356,Female,1,Sales Executive,Single,59140,3.0,16,1,6.0,4,3,0,2
3356,58,Travel_Rarely,Research & Development,2,4,Life Sciences,3357,Male,1,Research Scientist,Divorced,26220,2.0,23,0,24.0,3,6,0,4
3357,31,Travel_Rarely,Sales,1,3,Life Sciences,3358,Female,1,Sales Representative,Married,121850,3.0,14,0,13.0,2,7,5,2
3358,35,Travel_Rarely,Research & Development,2,1,Life Sciences,3359,Male,3,Healthcare Representative,Married,106090,1.0,22,0,10.0,3,10,0,7
3359,49,Travel_Rarely,Research & Development,25,2,Life Sciences,3360,Female,2,Sales Executive,Married,43450,4.0,15,0,29.0,3,26,1,7
3360,48,Travel_Rarely,Research & Development,1,4,Medical,3361,Male,1,Research Scientist,Married,21770,4.0,18,0,13.0,4,0,0,0
3361,31,Non-Travel,Research & Development,1,2,Technical Degree,3362,Female,2,Sales Executive,Married,27930,1.0,16,0,9.0,4,9,0,0
3362,36,Travel_Rarely,Human Resources,2,4,Technical Degree,3363,Male,1,Sales Executive,Single,79180,2.0,12,2,8.0,3,6,0,1
3363,38,Travel_Rarely,Sales,6,3,Other,3364,Male,2,Sales Executive,Married,87890,1.0,11,3,15.0,4,15,5,11
3364,32,Non-Travel,Sales,18,3,Marketing,3365,Male,1,Laboratory Technician,Married,23890,6.0,12,1,5.0,4,3,0,2
3365,25,Travel_Rarely,Research & Development,1,2,Life Sciences,3366,Male,1,Sales Executive,Married,32120,1.0,15,1,1.0,3,1,0,0
3366,40,Travel_Rarely,Research & Development,1,4,Medical,3367,Male,2,Research Scientist,Divorced,192320,2.0,14,1,11.0,3,1,0,0
3367,26,Travel_Frequently,Sales,11,3,Marketing,3368,Male,2,Healthcare Representative,Single,22670,1.0,19,3,7.0,2,7,0,7
3368,41,Travel_Rarely,Research & Development,1,4,Medical,3369,Male,1,Research Scientist,Single,195170,2.0,13,0,20.0,5,18,2,17
3369,36,Travel_Rarely,Research & Development,9,3,Life Sciences,3370,Female,2,Healthcare Representative,Single,24360,4.0,13,0,16.0,3,11,3,9
3370,19,Travel_Rarely,Research & Development,15,3,Life Sciences,3371,Male,2,Research Scientist,Single,160640,1.0,15,1,1.0,3,1,0,0
3371,20,Travel_Rarely,Research & Development,29,3,Life Sciences,3372,Female,3,Laboratory Technician,Single,27070,1.0,11,0,1.0,2,1,0,0
3372,31,Travel_Rarely,Research & Development,1,4,Life Sciences,3373,Male,4,Research Director,Married,190680,0.0,12,0,10.0,1,9,8,5
3373,40,Travel_Frequently,Sales,1,3,Marketing,3374,Male,1,Research Scientist,Divorced,39310,8.0,19,0,3.0,2,1,0,0
3374,32,Travel_Rarely,Research & Development,24,3,Life Sciences,3375,Male,4,Laboratory Technician,Married,37300,1.0,25,1,8.0,4,8,6,3
3375,36,Travel_Rarely,Research & Development,10,3,Medical,3376,Male,3,Sales Executive,Married,22320,1.0,12,1,16.0,2,16,3,7
3376,33,Travel_Rarely,Research & Development,1,4,Medical,3377,Female,4,Manufacturing Director,Single,44650,0.0,13,0,6.0,3,5,1,4
3377,37,Travel_Rarely,Sales,10,4,Marketing,3378,Female,3,Human Resources,Married,30720,5.0,14,0,17.0,3,14,11,7
3378,45,Non-Travel,Research & Development,8,1,Life Sciences,3379,Male,2,Sales Executive,Married,33190,1.0,12,1,9.0,3,9,0,8
3379,29,Travel_Frequently,Research & Development,29,1,Life Sciences,3380,Male,1,Sales Representative,Married,192020,1.0,12,0,3.0,5,3,0,2
3380,35,Travel_Rarely,Human Resources,1,3,Human Resources,3381,Male,3,Laboratory Technician,Married,136750,1.0,15,3,5.0,5,5,1,0
3381,52,Travel_Rarely,Research & Development,5,4,Other,3382,Male,1,Laboratory Technician,Married,29110,2.0,17,2,26.0,3,9,7,8
3382,58,Travel_Rarely,Sales,9,2,Medical,3383,Female,4,Sales Executive,Single,59570,4.0,14,1,7.0,2,1,0,0
3383,53,Travel_Rarely,Research & Development,9,3,Technical Degree,3384,Male,1,Manager,Divorced,39200,6.0,16,1,22.0,3,17,15,2
3384,30,Travel_Rarely,Sales,3,4,Marketing,3385,Male,1,Sales Executive,Divorced,64340,5.0,14,1,10.0,3,8,7,7
3385,38,Non-Travel,Sales,4,3,Life Sciences,3386,Male,2,Research Director,Single,100480,1.0,23,1,6.0,2,5,1,3
3386,35,Travel_Rarely,Sales,1,2,Life Sciences,3387,Female,2,Healthcare Representative,Divorced,109380,6.0,14,2,12.0,2,10,0,8
3387,39,Travel_Rarely,Sales,1,1,Marketing,3388,Male,2,Research Scientist,Single,23400,0.0,11,1,9.0,2,8,0,7
3388,40,Non-Travel,Research & Development,2,4,Life Sciences,3389,Male,1,Human Resources,Single,65450,4.0,15,0,22.0,2,1,0,0
3389,47,Travel_Frequently,Research & Development,7,4,Life Sciences,3390,Male,3,Sales Executive,Divorced,69310,1.0,11,0,20.0,3,19,2,7
3390,36,Non-Travel,Sales,28,1,Life Sciences,3391,Male,2,Research Scientist,Divorced,48980,4.0,13,1,12.0,3,7,0,7
3391,31,Non-Travel,Research & Development,28,4,Medical,3392,Male,2,Research Scientist,Single,25930,0.0,21,0,4.0,2,3,1,2
3392,33,Non-Travel,Sales,15,3,Other,3393,Male,4,Research Director,Single,194360,1.0,19,2,10.0,4,10,6,0
3393,29,Travel_Rarely,Human Resources,3,5,Life Sciences,3394,Male,1,Sales Executive,Single,27230,6.0,11,1,3.0,2,0,0,0
3394,33,Travel_Rarely,Research & Development,2,2,Technical Degree,3395,Male,2,Laboratory Technician,Single,34790,3.0,12,0,5.0,3,3,0,2
3395,45,Travel_Rarely,Research & Development,26,1,Medical,3396,Female,3,Healthcare Representative,Divorced,27940,3.0,19,1,8.0,2,5,0,2
3396,50,Travel_Rarely,Sales,10,1,Life Sciences,3397,Female,1,Manufacturing Director,Divorced,52490,9.0,21,2,32.0,2,5,1,3
3397,33,Travel_Frequently,Sales,1,3,Marketing,3398,Male,2,Human Resources,Married,21760,1.0,14,1,6.0,2,6,1,2
3398,41,Travel_Frequently,Sales,11,3,Other,3399,Male,1,Laboratory Technician,Divorced,168720,2.0,15,1,21.0,2,18,0,11
3399,27,Travel_Rarely,Research & Development,20,4,Other,3400,Male,2,Manufacturing Director,Married,34850,9.0,17,2,4.0,2,2,2,2
3400,45,Non-Travel,Sales,2,3,Medical,3401,Female,1,Sales Executive,Married,66440,1.0,12,0,9.0,3,9,0,8
3401,47,Travel_Rarely,Sales,18,4,Medical,3402,Female,2,Research Scientist,Single,55820,1.0,16,0,9.0,3,9,0,7
3402,30,Travel_Rarely,Sales,2,3,Life Sciences,3403,Male,2,Healthcare Representative,Married,40000,4.0,12,0,7.0,5,5,0,1
3403,50,Travel_Rarely,Research & Development,1,3,Technical Degree,3404,Female,2,Sales Executive,Married,134960,3.0,18,1,22.0,3,12,1,5
3404,38,Travel_Frequently,Research & Development,13,3,Technical Degree,3405,Male,1,Manufacturing Director,Married,32100,0.0,17,2,3.0,5,2,0,2
3405,46,Travel_Rarely,Research & Development,28,3,Medical,3406,Female,3,Human Resources,Divorced,190450,6.0,11,3,13.0,2,8,0,7
3406,24,Travel_Rarely,Sales,28,3,Life Sciences,3407,Female,1,Healthcare Representative,Divorced,118490,1.0,16,1,5.0,3,4,3,2
3407,35,Travel_Rarely,Sales,24,3,Medical,3408,Male,3,Healthcare Representative,Divorced,20700,1.0,13,3,5.0,1,4,0,2
3408,31,Travel_Frequently,Research & Development,5,2,Technical Degree,3409,Male,2,Sales Executive,Married,65020,1.0,12,0,4.0,3,4,0,3
3409,18,Non-Travel,Sales,5,4,Other,3410,Male,2,Manager,Single,32300,1.0,12,1,0.0,3,0,0,0
3410,54,Travel_Rarely,Sales,23,3,Medical,3411,Female,1,Laboratory Technician,Married,136030,8.0,13,1,22.0,2,10,0,8
3411,35,Travel_Rarely,Research & Development,6,4,Medical,3412,Female,1,Manufacturing Director,Divorced,119960,1.0,19,2,16.0,3,16,10,1
3412,30,Travel_Rarely,Research & Development,4,3,Life Sciences,3413,Female,5,Healthcare Representative,Married,56050,0.0,12,1,9.0,0,8,1,7
3413,20,Travel_Rarely,Research & Development,2,2,Life Sciences,3414,Female,2,Research Scientist,Single,63970,1.0,17,1,1.0,3,1,0,0
3414,30,Travel_Frequently,Research & Development,8,4,Medical,3415,Male,1,Sales Executive,Single,191440,0.0,11,0,4.0,3,3,1,2
3415,26,Travel_Rarely,Sales,1,3,Marketing,3416,Female,2,Research Scientist,Married,175840,1.0,20,0,8.0,2,8,1,3
3416,22,Travel_Rarely,Research & Development,8,3,Other,3417,Male,2,Sales Representative,Married,49070,1.0,21,1,4.0,2,4,1,1
3417,48,Travel_Rarely,Human Resources,2,4,Medical,3418,Male,2,Sales Executive,Single,45540,2.0,11,2,19.0,3,2,2,2
3418,48,Travel_Rarely,Sales,3,3,Medical,3419,Male,1,Research Director,Single,54150,7.0,11,1,27.0,1,15,4,8
3419,41,Travel_Rarely,Research & Development,2,3,Life Sciences,3420,Male,2,Research Scientist,Single,47410,6.0,16,0,8.0,3,2,2,1
3420,39,Travel_Rarely,Sales,2,3,Life Sciences,3421,Male,3,Human Resources,Married,21150,1.0,18,0,21.0,3,21,11,8
3421,27,Travel_Rarely,Research & Development,3,3,Life Sciences,3422,Male,2,Human Resources,Married,31610,0.0,13,2,4.0,0,3,2,2
3422,35,Travel_Rarely,Sales,24,3,Medical,3423,Male,5,Sales Executive,Divorced,57450,1.0,17,3,3.0,4,3,1,2
3423,42,Travel_Rarely,Research & Development,23,4,Other,3424,Male,1,Research Scientist,Married,23730,6.0,14,1,21.0,3,1,0,0
3424,50,Travel_Rarely,Sales,27,3,Medical,3425,Male,2,Sales Executive,Married,33100,4.0,22,1,8.0,3,1,0,0
3425,59,Travel_Rarely,Research & Development,16,4,Medical,3426,Female,5,Laboratory Technician,Single,186650,3.0,12,0,30.0,3,5,4,3
3426,37,Travel_Rarely,Sales,15,3,Marketing,3427,Male,2,Laboratory Technician,Married,44850,5.0,11,1,15.0,2,1,0,0
3427,55,Travel_Frequently,Research & Development,26,2,Life Sciences,3428,Female,2,Sales Executive,Married,27890,3.0,13,1,17.0,2,8,6,7
3428,41,Non-Travel,Research & Development,19,1,Life Sciences,3429,Male,2,Research Scientist,Divorced,58280,1.0,13,0,21.0,0,21,5,10
3429,38,Travel_Rarely,Research & Development,24,2,Other,3430,Female,1,Laboratory Technician,Single,23260,8.0,14,0,19.0,3,1,0,0
3430,26,Non-Travel,Research & Development,21,1,Life Sciences,3431,Female,1,Manufacturing Director,Single,135250,8.0,17,1,7.0,4,2,2,2
3431,52,Travel_Rarely,Research & Development,5,4,Medical,3432,Female,4,Human Resources,Married,14200,1.0,13,1,33.0,2,32,6,9
3432,44,Travel_Rarely,Research & Development,16,3,Life Sciences,3433,Female,1,Healthcare Representative,Married,80200,3.0,11,1,23.0,2,12,11,11
3433,50,Non-Travel,Human Resources,2,2,Life Sciences,3434,Male,1,Laboratory Technician,Married,36880,0.0,11,0,19.0,3,18,0,13
3434,36,Travel_Rarely,Sales,2,4,Technical Degree,3435,Male,4,Sales Executive,Single,54820,1.0,18,0,18.0,3,17,15,14
3435,39,Travel_Frequently,Sales,11,3,Marketing,3436,Male,1,Sales Executive,Single,160150,1.0,11,0,21.0,3,21,2,8
3436,33,Non-Travel,Sales,9,2,Technical Degree,3437,Male,5,Sales Representative,Single,12000,0.0,11,1,3.0,3,2,2,2
3437,45,Travel_Rarely,Research & Development,7,2,Other,3438,Male,1,Human Resources,Married,56610,3.0,12,0,26.0,2,9,1,1
3438,32,Non-Travel,Research & Development,15,3,Medical,3439,Male,2,Manager,Single,69290,9.0,20,0,10.0,6,8,7,7
3439,34,Travel_Rarely,Sales,6,4,Marketing,3440,Male,2,Research Director,Divorced,96130,0.0,12,1,16.0,5,15,0,9
3440,59,Travel_Rarely,Research & Development,5,3,Life Sciences,3441,Male,2,Research Scientist,Married,56740,3.0,12,0,14.0,6,6,0,4
