,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Age,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
3340,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,44,26,2,3341,2,76390,1.0,14,0,8.0,6,8,7,1,0
3341,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,28,24,5,3342,1,23280,1.0,11,2,4.0,3,4,0,2,0
3342,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,58,9,2,3343,1,21530,9.0,11,0,3.0,3,1,0,0,1
3343,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,43,7,4,3344,2,48760,4.0,16,2,4.0,4,1,0,0,0
3344,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,20,11,3,3345,2,93960,1.0,12,0,2.0,6,2,0,2,1
3345,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,21,1,3,3346,2,104000,1.0,13,1,1.0,2,1,0,0,1
3346,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,36,26,4,3347,1,84740,0.0,14,0,17.0,3,16,4,11,0
3347,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,47,2,3,3348,2,99810,1.0,21,1,3.0,3,3,1,2,0
3348,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,22,15,4,3349,1,124900,0.0,13,0,4.0,3,3,0,2,1
3349,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,41,23,3,3350,2,26570,4.0,11,0,10.0,3,7,1,0,1
3350,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,28,10,3,3351,3,135910,5.0,20,1,6.0,2,2,2,2,0
3351,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,39,10,4,3352,4,66960,7.0,11,0,8.0,3,2,2,2,1
3352,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,27,1,3,3353,1,20580,1.0,14,1,1.0,5,1,0,0,0
3353,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,34,12,2,3354,2,88650,1.0,11,1,1.0,0,1,1,0,0
3354,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,42,11,1,3355,2,59400,7.0,16,0,10.0,2,5,0,3,0
3355,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,33,2,3,3356,1,59140,3.0,16,1,6.0,4,3,0,2,0
3356,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,58,2,4,3357,1,26220,2.0,23,0,24.0,3,6,0,4,0
3357,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,31,1,3,3358,1,121850,3.0,14,0,13.0,2,7,5,2,0
3358,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,35,2,1,3359,3,106090,1.0,22,0,10.0,3,10,0,7,0
3359,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,49,25,2,3360,2,43450,4.0,15,0,29.0,3,26,1,7,0
3360,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,48,1,4,3361,1,21770,4.0,18,0,13.0,4,0,0,0,0
3361,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,31,1,2,3362,2,27930,1.0,16,0,9.0,4,9,0,0,0
3362,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,36,2,4,3363,1,79180,2.0,12,2,8.0,3,6,0,1,0
3363,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,38,6,3,3364,2,87890,1.0,11,3,15.0,4,15,5,11,0
3364,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,32,18,3,3365,1,23890,6.0,12,1,5.0,4,3,0,2,0
3365,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25,1,2,3366,1,32120,1.0,15,1,1.0,3,1,0,0,1
3366,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,40,1,4,3367,2,192320,2.0,14,1,11.0,3,1,0,0,0
3367,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,26,11,3,3368,2,22670,1.0,19,3,7.0,2,7,0,7,0
3368,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,41,1,4,3369,1,195170,2.0,13,0,20.0,5,18,2,17,0
3369,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,36,9,3,3370,2,24360,4.0,13,0,16.0,3,11,3,9,0
3370,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,19,15,3,3371,2,160640,1.0,15,1,1.0,3,1,0,0,1
3371,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,20,29,3,3372,3,27070,1.0,11,0,1.0,2,1,0,0,1
3372,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,31,1,4,3373,4,190680,0.0,12,0,10.0,1,9,8,5,0
3373,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,40,1,3,3374,1,39310,8.0,19,0,3.0,2,1,0,0,0
3374,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,32,24,3,3375,4,37300,1.0,25,1,8.0,4,8,6,3,0
3375,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,36,10,3,3376,3,22320,1.0,12,1,16.0,2,16,3,7,1
3376,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,33,1,4,3377,4,44650,0.0,13,0,6.0,3,5,1,4,0
3377,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,37,10,4,3378,3,30720,5.0,14,0,17.0,3,14,11,7,1
3378,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,45,8,1,3379,2,33190,1.0,12,1,9.0,3,9,0,8,0
3379,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,29,29,1,3380,1,192020,1.0,12,0,3.0,5,3,0,2,0
3380,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,35,1,3,3381,3,136750,1.0,15,3,5.0,5,5,1,0,0
3381,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,52,5,4,3382,1,29110,2.0,17,2,26.0,3,9,7,8,0
3382,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,58,9,2,3383,4,59570,4.0,14,1,7.0,2,1,0,0,1
3383,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,53,9,3,3384,1,39200,6.0,16,1,22.0,3,17,15,2,0
3384,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,30,3,4,3385,1,64340,5.0,14,1,10.0,3,8,7,7,0
3385,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,38,4,3,3386,2,100480,1.0,23,1,6.0,2,5,1,3,0
3386,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,35,1,2,3387,2,109380,6.0,14,2,12.0,2,10,0,8,0
3387,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,39,1,1,3388,2,23400,0.0,11,1,9.0,2,8,0,7,0
3388,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,40,2,4,3389,1,65450,4.0,15,0,22.0,2,1,0,0,1
3389,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,47,7,4,3390,3,69310,1.0,11,0,20.0,3,19,2,7,0
3390,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,36,28,1,3391,2,48980,4.0,13,1,12.0,3,7,0,7,0
3391,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,31,28,4,3392,2,25930,0.0,21,0,4.0,2,3,1,2,1
3392,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,33,15,3,3393,4,194360,1.0,19,2,10.0,4,10,6,0,0
3393,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,29,3,5,3394,1,27230,6.0,11,1,3.0,2,0,0,0,1
3394,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,33,2,2,3395,2,34790,3.0,12,0,5.0,3,3,0,2,0
3395,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,45,26,1,3396,3,27940,3.0,19,1,8.0,2,5,0,2,0
3396,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,50,10,1,3397,1,52490,9.0,21,2,32.0,2,5,1,3,0
3397,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,33,1,3,3398,2,21760,1.0,14,1,6.0,2,6,1,2,0
3398,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,41,11,3,3399,1,168720,2.0,15,1,21.0,2,18,0,11,0
3399,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,27,20,4,3400,2,34850,9.0,17,2,4.0,2,2,2,2,0
3400,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,45,2,3,3401,1,66440,1.0,12,0,9.0,3,9,0,8,0
3401,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,47,18,4,3402,2,55820,1.0,16,0,9.0,3,9,0,7,0
3402,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,30,2,3,3403,2,40000,4.0,12,0,7.0,5,5,0,1,1
3403,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,50,1,3,3404,2,134960,3.0,18,1,22.0,3,12,1,5,0
3404,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,13,3,3405,1,32100,0.0,17,2,3.0,5,2,0,2,0
3405,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,46,28,3,3406,3,190450,6.0,11,3,13.0,2,8,0,7,0
3406,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,24,28,3,3407,1,118490,1.0,16,1,5.0,3,4,3,2,0
3407,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,35,24,3,3408,3,20700,1.0,13,3,5.0,1,4,0,2,1
3408,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,31,5,2,3409,2,65020,1.0,12,0,4.0,3,4,0,3,0
3409,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,18,5,4,3410,2,32300,1.0,12,1,0.0,3,0,0,0,0
3410,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,54,23,3,3411,1,136030,8.0,13,1,22.0,2,10,0,8,0
3411,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,35,6,4,3412,1,119960,1.0,19,2,16.0,3,16,10,1,0
3412,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,30,4,3,3413,5,56050,0.0,12,1,9.0,0,8,1,7,0
3413,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,20,2,2,3414,2,63970,1.0,17,1,1.0,3,1,0,0,1
3414,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,30,8,4,3415,1,191440,0.0,11,0,4.0,3,3,1,2,1
3415,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,26,1,3,3416,2,175840,1.0,20,0,8.0,2,8,1,3,0
3416,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,22,8,3,3417,2,49070,1.0,21,1,4.0,2,4,1,1,0
3417,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,48,2,4,3418,2,45540,2.0,11,2,19.0,3,2,2,2,0
3418,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,48,3,3,3419,1,54150,7.0,11,1,27.0,1,15,4,8,0
3419,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,41,2,3,3420,2,47410,6.0,16,0,8.0,3,2,2,1,0
3420,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,39,2,3,3421,3,21150,1.0,18,0,21.0,3,21,11,8,0
3421,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,27,3,3,3422,2,31610,0.0,13,2,4.0,0,3,2,2,0
3422,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,35,24,3,3423,5,57450,1.0,17,3,3.0,4,3,1,2,0
3423,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,42,23,4,3424,1,23730,6.0,14,1,21.0,3,1,0,0,0
3424,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,50,27,3,3425,2,33100,4.0,22,1,8.0,3,1,0,0,0
3425,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,59,16,4,3426,5,186650,3.0,12,0,30.0,3,5,4,3,0
3426,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,37,15,3,3427,2,44850,5.0,11,1,15.0,2,1,0,0,1
3427,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,55,26,2,3428,2,27890,3.0,13,1,17.0,2,8,6,7,0
3428,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,41,19,1,3429,2,58280,1.0,13,0,21.0,0,21,5,10,0
3429,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,38,24,2,3430,1,23260,8.0,14,0,19.0,3,1,0,0,0
3430,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,26,21,1,3431,1,135250,8.0,17,1,7.0,4,2,2,2,1
3431,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,52,5,4,3432,4,14200,1.0,13,1,33.0,2,32,6,9,1
3432,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,44,16,3,3433,1,80200,3.0,11,1,23.0,2,12,11,11,0
3433,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,50,2,2,3434,1,36880,0.0,11,0,19.0,3,18,0,13,0
3434,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,36,2,4,3435,4,54820,1.0,18,0,18.0,3,17,15,14,1
3435,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,39,11,3,3436,1,160150,1.0,11,0,21.0,3,21,2,8,0
3436,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,33,9,2,3437,5,12000,0.0,11,1,3.0,3,2,2,2,0
3437,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,45,7,2,3438,1,56610,3.0,12,0,26.0,2,9,1,1,0
3438,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,32,15,3,3439,2,69290,9.0,20,0,10.0,6,8,7,7,0
3439,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,34,6,4,3440,2,96130,0.0,12,1,16.0,5,15,0,9,0
3440,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,59,5,3,3441,2,56740,3.0,12,0,14.0,6,6,0,4,0
3441,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,45,16,1,3442,2,54840,1.0,20,3,6.0,6,6,0,4,0
3442,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,53,8,2,3443,2,120610,2.0,20,1,30.0,2,15,6,12,0
3443,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,36,7,2,3444,1,56600,7.0,12,0,9.0,3,1,0,0,1
3444,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,26,2,3,3445,2,48210,6.0,14,2,6.0,2,3,1,2,1
3445,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,34,2,2,3446,1,64100,1.0,13,1,1.0,5,1,0,0,0
3446,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,28,10,3,3447,2,52100,1.0,15,0,1.0,1,1,0,0,0
3447,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,38,9,4,3448,2,26950,3.0,14,1,8.0,4,2,2,2,0
3448,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,50,5,4,3449,1,118780,2.0,13,1,29.0,2,8,7,7,0
3449,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,37,1,3,3450,1,170680,3.0,23,0,8.0,6,4,0,1,0
3450,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,40,2,3,3451,5,24550,1.0,15,1,8.0,2,7,7,5,0
3451,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,26,3,3,3452,2,139640,1.0,11,2,5.0,1,5,1,3,0
3452,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,46,2,1,3453,3,49410,9.0,13,2,23.0,2,2,2,2,0
3453,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,54,5,3,3454,2,24780,6.0,11,0,13.0,0,9,7,0,0
3454,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,56,1,2,3455,2,52280,2.0,11,0,18.0,4,5,0,3,0
3455,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,36,4,2,3456,2,44780,0.0,18,1,15.0,3,14,7,8,0
3456,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,55,2,3,3457,2,75470,7.0,16,0,31.0,2,9,6,2,0
3457,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,43,25,2,3458,3,50550,5.0,22,0,18.0,2,1,0,0,0
3458,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,20,8,3,3459,3,34640,1.0,20,0,2.0,3,2,0,2,1
3459,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,21,1,4,3460,1,57750,1.0,18,0,1.0,2,1,1,0,1
3460,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,46,12,3,3461,3,89430,8.0,12,1,19.0,6,16,1,7,0
3461,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,51,23,3,3462,2,192720,9.0,20,0,18.0,2,10,2,7,1
3462,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,28,19,4,3463,4,52380,1.0,17,1,10.0,4,10,1,9,1
3463,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,26,5,4,3464,2,46820,1.0,11,1,6.0,3,5,1,3,0
3464,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,30,8,3,3465,1,183000,0.0,14,0,7.0,6,6,0,2,0
3465,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,41,1,4,3466,1,52570,1.0,14,0,10.0,2,10,0,8,0
3466,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,38,5,3,3467,1,63490,0.0,11,0,20.0,3,19,1,9,0
3467,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,40,1,4,3468,1,48690,4.0,12,0,14.0,2,11,11,1,0
3468,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,27,11,3,3469,2,99850,1.0,14,1,3.0,3,3,1,2,0
3469,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,55,23,5,3470,3,36970,3.0,13,1,23.0,1,3,1,2,0
3470,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,28,1,3,3471,2,74570,3.0,11,2,10.0,1,8,1,7,0
3471,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,44,18,4,3472,2,21190,9.0,15,0,24.0,3,20,3,6,1
3472,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,33,23,4,3473,4,39830,4.0,12,0,9.0,3,3,1,2,0
3473,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,35,7,4,3474,3,61180,0.0,21,1,9.0,3,8,4,7,1
3474,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,33,1,2,3475,1,62140,1.0,19,2,14.0,3,13,3,8,1
3475,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,28,1,1,3476,2,63470,1.0,15,1,4.0,2,4,2,2,0
3476,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,34,29,4,3477,1,115100,0.0,14,1,7.0,5,6,0,4,0
3477,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,37,7,4,3478,4,71430,2.0,21,0,8.0,6,1,0,0,0
3478,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,25,25,4,3479,2,82680,1.0,12,0,7.0,3,7,5,6,1
3479,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,26,8,2,3480,2,80950,1.0,15,0,1.0,3,1,0,0,1
3480,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,33,8,2,3481,4,29040,4.0,13,0,5.0,2,2,2,2,1
3481,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,42,11,1,3482,4,60320,0.0,14,0,23.0,2,22,13,7,0
3482,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,28,7,3,3483,2,29760,1.0,14,0,1.0,3,1,0,0,1
3483,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,50,1,4,3484,2,159920,3.0,14,0,5.0,3,0,0,0,1
3484,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,33,9,3,3485,2,46490,0.0,12,0,4.0,2,3,0,2,0
3485,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,34,1,1,3486,2,26960,3.0,23,0,6.0,3,0,0,0,0
3486,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,48,2,1,3487,2,23700,2.0,11,0,27.0,3,5,2,1,0
3487,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,45,1,3,3488,2,125040,1.0,12,1,15.0,2,15,4,12,0
3488,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,52,1,3,3489,1,59740,7.0,18,1,18.0,6,8,4,0,0
